session_key,session_date,user_pseudo_id,ga_session_id,ga_session_number,channel_group,source,medium,device_category,country,session_start_ts,session_end_ts,session_duration_seconds,event_count,page_view_events,total_product_views,total_add_to_cart_events,total_begin_checkout_events,total_purchase_events,transaction_count,purchase_revenue_usd,session_engaged_flag,returning_user_flag,bounce_like_session,reached_product_view,reached_add_to_cart,reached_begin_checkout,reached_purchase,converted,funnel_stage
18924827.8645248392.3727843881,2020-11-02,18924827.86452484,3727843881,1,Paid Search,google,cpc,mobile,Italy,2020-11-02 21:40:48.494665+00:00,2020-11-02 21:41:11.829338+00:00,23.334673,5,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
36976062.9996737977.2531985946,2020-11-02,36976062.9996738,2531985946,1,Paid Search,google,cpc,mobile,Canada,2020-11-02 02:00:29.386107+00:00,2020-11-02 02:02:11.546428+00:00,102.160321,7,2,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,product_view
39877997.5025172176.3760874622,2020-11-02,39877997.502517216,3760874622,1,Paid Search,google,cpc,mobile,Venezuela,2020-11-02 21:20:28.199348+00:00,2020-11-02 21:20:28.199348+00:00,0.0,3,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
5394818.3362557598.8315902240,2020-11-02,5394818.33625576,8315902240,1,Paid Search,google,cpc,mobile,United States,2020-11-02 11:52:54.174061+00:00,2020-11-02 12:10:02.990787+00:00,1028.816726,12,3,2,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
59239556.9352837044.6968967554,2020-11-02,59239556.935283706,6968967554,1,Paid Search,google,cpc,mobile,United States,2020-11-02 15:51:24.139156+00:00,2020-11-02 16:20:06.439266+00:00,1722.30011,21,7,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
65033495.4229203140.5860674489,2020-11-02,65033495.42292031,5860674489,1,Paid Search,google,cpc,mobile,United States,2020-11-02 15:42:40.686653+00:00,2020-11-02 15:42:47.254333+00:00,6.56768,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
74671088.8252685741.9007438150,2020-11-02,74671088.82526858,9007438150,2,Paid Search,google,cpc,mobile,United States,2020-11-02 02:02:59.141949+00:00,2020-11-02 02:02:59.141949+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
10749006.9677207790.539431890,2020-11-02,10749006.96772078,539431890,1,Paid Search,google,cpc,tablet,India,2020-11-02 07:09:04.898348+00:00,2020-11-02 07:20:30.684107+00:00,685.785759,60,14,16,0,0,0,0,0.0,0,0,0,1,0,0,0,0,product_view
14540169.4852865423.9440016271,2020-11-02,14540169.48528654,9440016271,1,Paid Search,google,cpc,tablet,India,2020-11-02 11:07:19.334044+00:00,2020-11-02 11:07:24.658252+00:00,5.324208,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
4777575.7215102402.950261909,2020-11-02,4777575.72151024,950261909,1,Paid Search,google,cpc,tablet,Canada,2020-11-02 12:48:56.633896+00:00,2020-11-02 12:52:26.715501+00:00,210.081605,7,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
5195853.3310260391.1777284336,2020-11-02,5195853.331026039,1777284336,1,Paid Search,google,cpc,tablet,Vietnam,2020-11-02 09:28:29.700608+00:00,2020-11-02 09:28:36.362464+00:00,6.661856,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
72819062.8866559342.8763751082,2020-11-02,72819062.88665594,8763751082,1,Paid Search,google,cpc,tablet,Bangladesh,2020-11-02 03:19:27.907093+00:00,2020-11-02 03:42:08.106345+00:00,1360.199252,31,9,4,0,0,0,0,0.0,0,0,0,1,0,0,0,0,product_view
87612170.3891359864.7060685502,2020-11-02,87612170.38913599,7060685502,7,Paid Search,google,cpc,tablet,Sri Lanka,2020-11-02 20:33:30.885655+00:00,2020-11-02 20:44:28.447531+00:00,657.561876,68,23,4,0,1,0,1,0.0,0,1,0,1,0,1,1,1,purchase
19268029.6467569375.7495200012,2020-11-02,19268029.646756936,7495200012,6,Referral,(direct),referral,desktop,United States,2020-11-02 04:28:03.693790+00:00,2020-11-02 05:17:11.263647+00:00,2947.569857,23,10,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,session_start
2183746.0803898120.3182933901,2020-11-02,2183746.080389812,3182933901,3,Referral,shop.googlemerchandisestore.com,referral,desktop,United Kingdom,2020-11-02 17:13:15.494113+00:00,2020-11-02 17:20:34.559998+00:00,439.065885,43,15,9,0,0,0,1,0.0,0,1,0,1,0,0,1,1,purchase
2653678.4247828359.3324382506,2020-11-02,2653678.424782836,3324382506,2,Referral,(direct),referral,desktop,United States,2020-11-02 02:43:26.572164+00:00,2020-11-02 02:43:32.616521+00:00,6.044357,3,1,0,0,0,0,1,0.0,0,1,1,0,0,0,1,1,purchase
29352859.9585005569.49634118,2020-11-02,29352859.958500557,49634118,1,Referral,(direct),referral,desktop,India,2020-11-02 03:31:56.558430+00:00,2020-11-02 03:32:07.592703+00:00,11.034273,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
44186608.0924722076.2958117739,2020-11-02,44186608.09247221,2958117739,2,Referral,shop.googlemerchandisestore.com,referral,desktop,Germany,2020-11-02 00:00:04.001463+00:00,2020-11-02 00:00:04.001463+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
6126458.1323622760.6833253779,2020-11-02,6126458.132362276,6833253779,2,Referral,shop.googlemerchandisestore.com,referral,desktop,United Kingdom,2020-11-02 18:54:41.070010+00:00,2020-11-02 18:54:41.070010+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
6536915.8570438799.6763922862,2020-11-02,6536915.85704388,6763922862,1,Referral,shop.googlemerchandisestore.com,referral,desktop,United States,2020-11-02 15:27:23.812856+00:00,2020-11-02 15:27:34.651327+00:00,10.838471,5,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
8341394492.2780414403.9996198942,2020-11-02,8341394492.278042,9996198942,1,Referral,(direct),referral,desktop,Thailand,2020-11-02 15:46:04.916116+00:00,2020-11-02 15:46:10.162176+00:00,5.24606,4,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
20050439.3011914885.1722373058,2020-11-02,20050439.301191486,1722373058,3,Referral,(direct),referral,mobile,United States,2020-11-02 16:22:15.464131+00:00,2020-11-02 16:42:12.751938+00:00,1197.287807,8,2,0,0,0,0,1,0.0,0,1,0,0,0,0,1,1,purchase
27118478.1925679767.6623578265,2020-11-02,27118478.192567974,6623578265,2,Referral,(direct),referral,mobile,Poland,2020-11-02 12:12:13.708684+00:00,2020-11-02 12:23:29.795318+00:00,676.086634,4,1,0,0,0,0,1,0.0,0,1,1,0,0,0,1,1,purchase
30736156.9734088980.850400156,2020-11-02,30736156.973408896,850400156,4,Referral,shop.googlemerchandisestore.com,referral,mobile,United States,2020-11-02 05:29:27.046663+00:00,2020-11-02 05:36:07.779195+00:00,400.732532,9,3,0,0,0,0,1,0.0,0,1,0,0,0,0,1,1,purchase
76234399.6670037424.7782120277,2020-11-02,76234399.66700375,7782120277,2,Referral,(direct),referral,mobile,Malta,2020-11-02 03:04:04.391172+00:00,2020-11-02 03:04:27.401854+00:00,23.010682,6,2,1,0,0,0,0,0.0,0,1,0,1,0,0,0,0,product_view
28920318.2755116487.7679060273,2020-11-02,28920318.27551165,7679060273,2,Referral,shop.googlemerchandisestore.com,referral,tablet,India,2020-11-02 01:10:19.579646+00:00,2020-11-02 01:51:10.552953+00:00,2450.973307,39,12,4,0,0,0,1,0.0,0,1,0,1,0,0,1,1,purchase
8403261.2883074152.9020096476,2020-11-02,8403261.288307415,9020096476,1,Referral,(direct),referral,tablet,United States,2020-11-02 05:28:58.217815+00:00,2020-11-02 05:29:42.101386+00:00,43.883571,8,2,1,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
1622515.9545505111.4474621578,2020-11-03,1622515.9545505112,4474621578,1,Direct,(direct),(none),desktop,United States,2020-11-03 00:06:18.786245+00:00,2020-11-03 00:06:23.798421+00:00,5.012176,4,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
19466309.2200717781.2501214761,2020-11-03,19466309.220071778,2501214761,2,Direct,(direct),(none),desktop,United States,2020-11-03 09:31:47.881651+00:00,2020-11-03 09:31:50.828330+00:00,2.946679,3,1,0,0,0,0,1,0.0,0,1,1,0,0,0,1,1,purchase
3705998.6090961651.4080279736,2020-11-03,3705998.609096165,4080279736,1,Direct,(direct),(none),desktop,United Kingdom,2020-11-03 02:23:00.392824+00:00,2020-11-03 02:23:04.791864+00:00,4.39904,4,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
50379108.7370739181.7521762717,2020-11-03,50379108.73707392,7521762717,2,Direct,(direct),(none),desktop,United States,2020-11-03 19:40:29.080268+00:00,2020-11-03 19:41:20.866199+00:00,51.785931,4,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
63407401.2985614755.602224168,2020-11-03,63407401.29856147,602224168,2,Direct,(direct),(none),desktop,Thailand,2020-11-03 09:31:11.452734+00:00,2020-11-03 09:31:11.452734+00:00,0.0,2,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
7056379.5489310332.561140751,2020-11-03,7056379.548931033,561140751,1,Direct,(direct),(none),desktop,Italy,2020-11-03 23:57:41.020094+00:00,2020-11-04 00:02:36.281626+00:00,295.261532,31,10,2,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
82502272.6910046425.9447448184,2020-11-03,82502272.69100463,9447448184,1,Direct,(direct),(none),desktop,United States,2020-11-03 13:10:56.212268+00:00,2020-11-03 13:11:01.707020+00:00,5.494752,4,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
8545317.8273073391.1276292184,2020-11-03,8545317.82730734,1276292184,1,Direct,(direct),(none),desktop,India,2020-11-03 16:54:25.561826+00:00,2020-11-03 16:54:56.659621+00:00,31.097795,7,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
91414086.8017094923.4467349497,2020-11-03,91414086.80170947,4467349497,1,Direct,(direct),(none),desktop,United States,2020-11-03 15:04:23.376918+00:00,2020-11-03 15:04:47.669645+00:00,24.292727,7,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
92832001.5178727821.2210159802,2020-11-03,92832001.51787278,2210159802,1,Direct,(direct),(none),desktop,United States,2020-11-03 08:41:03.282010+00:00,2020-11-03 08:41:12.312323+00:00,9.030313,6,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
3127821.0826819219.9186750696,2020-11-03,3127821.082681922,9186750696,2,Direct,(direct),(none),mobile,Kenya,2020-11-03 11:07:34.323176+00:00,2020-11-03 11:07:34.323176+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
5538908.2722942841.786927043,2020-11-03,5538908.272294284,786927043,1,Direct,(direct),(none),mobile,New Zealand,2020-11-03 20:00:06.408463+00:00,2020-11-03 20:03:33.365089+00:00,206.956626,16,5,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
59228899.7396052162.8323065507,2020-11-03,59228899.73960522,8323065507,1,Direct,(direct),(none),mobile,South Korea,2020-11-03 01:29:16.946193+00:00,2020-11-03 01:31:37.288166+00:00,140.341973,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
8344499.3128410272.1831226040,2020-11-03,8344499.312841027,1831226040,1,Direct,(direct),(none),mobile,India,2020-11-03 16:33:19.093065+00:00,2020-11-03 16:33:55.836247+00:00,36.743182,11,3,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
13613972.2531421445.47015801,2020-11-03,13613972.253142145,47015801,1,Direct,(direct),(none),tablet,United States,2020-11-03 05:07:41.089148+00:00,2020-11-03 05:08:24.652218+00:00,43.56307,8,3,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
24586702.5890173069.5440249549,2020-11-03,24586702.589017306,5440249549,1,Direct,(direct),(none),tablet,Hong Kong,2020-11-03 23:01:39.951579+00:00,2020-11-03 23:01:44.955803+00:00,5.004224,4,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
24270764.5873358682.5982342936,2020-11-03,24270764.58733587,5982342936,1,Organic Search,google,organic,desktop,Malaysia,2020-11-03 02:24:19.989579+00:00,2020-11-03 02:24:24.853145+00:00,4.863566,4,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
50811994.1597731152.3450277580,2020-11-03,50811994.15977311,3450277580,1,Organic Search,google,organic,desktop,Mexico,2020-11-03 11:20:19.746107+00:00,2020-11-03 11:20:29.646648+00:00,9.900541,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
53036371.7773878749.1498765274,2020-11-03,53036371.77738787,1498765274,2,Organic Search,google,organic,desktop,Bangladesh,2020-11-03 04:30:03.824012+00:00,2020-11-03 04:30:09.315617+00:00,5.491605,3,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
6189565.5790009834.6733195852,2020-11-03,6189565.579000983,6733195852,3,Organic Search,google,organic,desktop,India,2020-11-03 12:21:39.435750+00:00,2020-11-03 12:22:26.814279+00:00,47.378529,13,4,1,0,0,0,1,0.0,0,1,0,1,0,0,1,1,purchase
7673662.3478732320.6862327287,2020-11-03,7673662.347873232,6862327287,1,Organic Search,google,organic,desktop,Canada,2020-11-03 12:20:44.356861+00:00,2020-11-03 12:20:55.488276+00:00,11.131415,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
2033221.2663840779.7579013124,2020-11-03,2033221.266384078,7579013124,1,Organic Search,google,organic,mobile,Italy,2020-11-03 16:17:47.883017+00:00,2020-11-03 16:19:51.534241+00:00,123.651224,9,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
29983007.8977210274.6234424056,2020-11-03,29983007.89772103,6234424056,1,Organic Search,google,organic,mobile,United States,2020-11-03 22:31:26.520365+00:00,2020-11-03 22:34:35.692908+00:00,189.172543,31,8,6,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
41239677.2749007738.4314611391,2020-11-03,41239677.27490078,4314611391,1,Organic Search,google,organic,mobile,India,2020-11-03 03:12:54.966356+00:00,2020-11-03 03:13:19.090700+00:00,24.124344,5,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
4536661.2797800413.5505817678,2020-11-03,4536661.279780041,5505817678,1,Organic Search,google,organic,mobile,Qatar,2020-11-03 14:17:57.584584+00:00,2020-11-03 14:19:46.057625+00:00,108.473041,14,5,1,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
4633405.5069372925.1114179102,2020-11-03,4633405.506937292,1114179102,1,Organic Search,google,organic,mobile,United States,2020-11-03 00:19:19.643506+00:00,2020-11-03 00:19:24.680451+00:00,5.036945,4,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
47842310.4232979537.9029806107,2020-11-03,47842310.42329795,9029806107,1,Organic Search,google,organic,mobile,United States,2020-11-03 12:07:41.350693+00:00,2020-11-03 12:07:51.083803+00:00,9.73311,5,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
6353188.8227583103.5156679789,2020-11-03,6353188.8227583105,5156679789,1,Organic Search,google,organic,mobile,Singapore,2020-11-03 20:10:58.737163+00:00,2020-11-03 20:16:30.679069+00:00,331.941906,11,3,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
8921844.9591681796.1067829968,2020-11-03,8921844.959168179,1067829968,1,Organic Search,google,organic,mobile,United Kingdom,2020-11-03 01:51:43.333073+00:00,2020-11-03 01:51:49.551127+00:00,6.218054,4,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
9798819.4149910507.8340815727,2020-11-03,9798819.414991053,8340815727,1,Organic Search,google,organic,mobile,United States,2020-11-03 18:30:30.653388+00:00,2020-11-03 18:31:58.468671+00:00,87.815283,27,9,3,0,1,0,1,0.0,0,0,0,1,0,1,1,1,purchase
3756867.9358315772.7753098627,2020-11-03,3756867.9358315775,7753098627,2,Organic Search,google,organic,tablet,Canada,2020-11-03 09:04:50.960094+00:00,2020-11-03 09:04:50.960094+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
4053508.3506126213.541353602,2020-11-03,4053508.3506126218,541353602,1,Organic Search,google,organic,tablet,Spain,2020-11-03 08:56:52.891035+00:00,2020-11-03 09:19:56.346872+00:00,1383.455837,114,38,12,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
4186328.6544993635.3628972162,2020-11-03,4186328.654499363,3628972162,1,Organic Search,google,organic,tablet,Ireland,2020-11-03 14:48:03.069087+00:00,2020-11-03 14:48:11.392302+00:00,8.323215,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
4586517.0098761543.2040031267,2020-11-03,4586517.009876154,2040031267,1,Organic Search,google,organic,tablet,United States,2020-11-03 05:55:03.611636+00:00,2020-11-03 05:55:06.197358+00:00,2.585722,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
69103982.6528592838.2074544471,2020-11-03,69103982.65285929,2074544471,1,Organic Search,(direct),organic,tablet,Canada,2020-11-03 10:39:18.158275+00:00,2020-11-03 10:39:24.514937+00:00,6.356662,4,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
75659748.8819782290.2029389610,2020-11-03,75659748.88197823,2029389610,1,Organic Search,google,organic,tablet,India,2020-11-03 23:58:04.536777+00:00,2020-11-03 23:58:18.567933+00:00,14.031156,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
2124512.4133976855.6513845035,2020-11-03,2124512.4133976856,6513845035,2,Other,(data deleted),(data deleted),desktop,United States,2020-11-03 20:08:59.418025+00:00,2020-11-03 20:09:06.962196+00:00,7.544171,4,1,0,0,0,0,1,0.0,0,1,1,0,0,0,1,1,purchase
32384609.1901253160.5656175910,2020-11-03,32384609.190125316,5656175910,2,Other,(data deleted),(data deleted),desktop,India,2020-11-03 12:04:47.858208+00:00,2020-11-03 12:22:25.079297+00:00,1057.221089,14,4,0,0,0,0,1,0.0,0,1,0,0,0,0,1,1,purchase
3593901.6033857609.3568958618,2020-11-03,3593901.603385761,3568958618,1,Other,(direct),(none),desktop,Taiwan,2020-11-03 09:00:11.893217+00:00,2020-11-03 09:00:38.307461+00:00,26.414244,12,3,2,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
59413127.9672623101.5053014397,2020-11-03,59413127.96726231,5053014397,7,Other,(direct),(none),desktop,Indonesia,2020-11-03 22:11:56.350802+00:00,2020-11-03 22:11:56.350802+00:00,0.0,2,0,0,0,0,0,1,0.0,0,1,1,0,0,0,1,1,purchase
67128320.3351321299.9723355936,2020-11-03,67128320.33513212,9723355936,1,Other,(direct),(none),desktop,Croatia,2020-11-03 07:36:58.192119+00:00,2020-11-03 07:37:09.110049+00:00,10.91793,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
7571295.0119132415.8203059069,2020-11-03,7571295.011913242,8203059069,1,Other,(direct),(none),desktop,Nigeria,2020-11-03 02:42:51.179160+00:00,2020-11-03 02:43:01.604348+00:00,10.425188,5,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
90106521.8860500678.1565349881,2020-11-03,90106521.88605006,1565349881,13,Other,(data deleted),(data deleted),desktop,Japan,2020-11-03 06:00:44.452670+00:00,2020-11-03 06:00:44.452670+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
1279135.3598106409.5115397222,2020-11-03,1279135.3598106408,5115397222,2,Other,(direct),(none),mobile,India,2020-11-03 07:02:38.646458+00:00,2020-11-03 07:02:43.937761+00:00,5.291303,4,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
24686599.9429360919.6877485475,2020-11-03,24686599.942936093,6877485475,2,Other,(direct),(none),mobile,Finland,2020-11-03 20:51:22.657696+00:00,2020-11-03 20:51:58.724538+00:00,36.066842,4,1,0,0,0,0,1,0.0,0,1,1,0,0,0,1,1,purchase
2603936.8062564391.1151347334,2020-11-03,2603936.806256439,1151347334,1,Other,(direct),(none),mobile,United States,2020-11-03 15:06:12.956294+00:00,2020-11-03 15:06:24.727559+00:00,11.771265,4,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
5873085.2313785494.7680418416,2020-11-03,5873085.23137855,7680418416,3,Other,(data deleted),(data deleted),mobile,India,2020-11-03 11:08:23.956170+00:00,2020-11-03 11:08:23.956170+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
6898470.8065941210.6619805245,2020-11-03,6898470.80659412,6619805245,1,Other,(data deleted),(data deleted),mobile,United States,2020-11-03 11:09:06.432870+00:00,2020-11-03 11:11:58.168795+00:00,171.735925,23,7,2,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
6935079.4243499710.2277917371,2020-11-03,6935079.424349971,2277917371,1,Other,(direct),(none),mobile,Turkey,2020-11-03 04:08:52.367536+00:00,2020-11-03 04:09:32.848162+00:00,40.480626,6,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
8688924.0850498708.2159249673,2020-11-03,8688924.08504987,2159249673,1,Other,(direct),(none),mobile,United Kingdom,2020-11-03 11:49:14.321380+00:00,2020-11-03 11:49:44.591839+00:00,30.270459,10,3,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
88243439.6196730395.9870694703,2020-11-03,88243439.61967304,9870694703,2,Other,(direct),(none),mobile,Canada,2020-11-03 07:39:16.338378+00:00,2020-11-03 07:39:16.338378+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
1493291.5834982291.7722361505,2020-11-03,1493291.5834982293,7722361505,1,Other,(direct),(none),tablet,United States,2020-11-03 12:05:33.662035+00:00,2020-11-03 12:05:41.925392+00:00,8.263357,7,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
1573925.5772794714.4425588349,2020-11-03,1573925.577279471,4425588349,2,Other,(data deleted),(data deleted),tablet,United States,2020-11-03 22:13:17.721218+00:00,2020-11-03 22:13:24.505081+00:00,6.783863,4,1,0,0,0,0,1,0.0,0,1,1,0,0,0,1,1,purchase
28711237.9618664237.5809418324,2020-11-03,28711237.961866423,5809418324,1,Other,(direct),(none),tablet,Canada,2020-11-03 02:51:04.868840+00:00,2020-11-03 02:51:04.868840+00:00,0.0,3,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
47502788.9952580369.1016634494,2020-11-03,47502788.99525803,1016634494,1,Other,(direct),(none),tablet,Colombia,2020-11-03 12:00:16.181125+00:00,2020-11-03 12:02:50.222603+00:00,154.041478,17,5,1,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
52120301.0032303200.7375811635,2020-11-03,52120301.00323032,7375811635,1,Other,(direct),(none),tablet,United States,2020-11-03 08:29:35.824002+00:00,2020-11-03 08:36:13.272299+00:00,397.448297,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
78373926.6691832401.1443126149,2020-11-03,78373926.66918324,1443126149,1,Other,(direct),(none),tablet,United States,2020-11-03 21:36:15.964673+00:00,2020-11-03 21:36:22.549103+00:00,6.58443,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
9073298.5813285446.8563034325,2020-11-03,9073298.581328545,8563034325,1,Other,(direct),(none),tablet,Spain,2020-11-03 20:25:27.871155+00:00,2020-11-03 20:25:33.882697+00:00,6.011542,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
26228625.1080057350.490639568,2020-11-03,26228625.108005736,490639568,1,Paid Search,google,cpc,desktop,Thailand,2020-11-03 21:34:56.709793+00:00,2020-11-03 21:38:32.544801+00:00,215.835008,6,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
2817763.0128046767.7057078843,2020-11-03,2817763.012804677,7057078843,2,Paid Search,google,cpc,desktop,Vietnam,2020-11-03 03:54:01.501623+00:00,2020-11-03 04:05:09.740683+00:00,668.23906,64,19,9,0,2,1,1,50.0,0,1,0,1,0,1,1,1,purchase
3920551267.1339251394.1669960357,2020-11-03,3920551267.133925,1669960357,1,Paid Search,google,cpc,desktop,United States,2020-11-03 15:01:43.403565+00:00,2020-11-03 15:01:49.013725+00:00,5.61016,4,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
52993683.9914657240.8615431530,2020-11-03,52993683.991465725,8615431530,1,Paid Search,google,cpc,desktop,India,2020-11-03 13:47:53.432458+00:00,2020-11-03 13:47:58.247817+00:00,4.815359,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
